group,names,scores,logfoldchanges,pvals,pvals_adj
6,CSF2RA,3.3795826,3.6644204,0.0007259596174018718,0.04928618907450134
6,TPP1,3.374956,2.1813507,0.0007382753237729255,0.049770170554417556
6,CHCHD2,3.3741846,1.0456109,0.0007403467108867713,0.049770170554417556
6,ID1,3.3725324,3.0262353,0.0007448035866133768,0.049825543350321216
6,LGALS3,3.37088,1.4699297,0.0007492853695189762,0.04988203668729728
6,SAT2,3.369007,1.5979564,0.0007543949937245407,0.049979579439315705
6,HMGN3,3.3661427,1.5092037,0.0007622723315089522,0.05025866708804697
6,ERCC1,3.3598635,1.9476992,0.0007798098667360084,0.051087982745643495
6,ANXA1,3.3504996,1.4381402,0.0008066591031511967,0.05222323919624358
6,COX6A1,3.3484066,1.2919989,0.000812776845786936,0.0523306181367232
6,CD86,3.3463135,2.7698324,0.0008189376154793776,0.052480889993851323
6,WDR61,3.3322127,1.9208617,0.0008615841484852642,0.054437255502399244
6,UQCR10,3.331111,1.2512138,0.0008650011756300768,0.054437255502399244
6,DRAP1,3.3310008,1.2524408,0.0008653435685812334,0.054437255502399244
6,SEC61B,3.3281364,1.4354643,0.0008742900167814478,0.054629514769858355
6,IFITM3,3.3274755,1.6852933,0.0008763667237398889,0.054629514769858355
6,ATP5A1,3.3170102,1.3370161,0.0009098633385522986,0.056460931334417305
6,CTSB,3.3139255,1.2965407,0.0009199601078212346,0.056830328462434285
6,FKBP1A,3.297401,1.3155496,0.0009758405109729419,0.059744092711977344
6,PABPC1,3.295969,0.8346777,0.0009808286086568526,0.05978259350720034
6,SNX3,3.2914522,1.320584,0.0009967153692413287,0.060482099883962755
6,EIF6,3.282529,1.4779499,0.0010288038888359287,0.06129131887231794
6,SEMA4A,3.2823088,3.2384236,0.0010296081596333504,0.06129131887231794
6,EIF4E2,3.281207,1.5803441,0.0010336382488849792,0.06129131887231794
6,C1QBP,3.280326,1.3471552,0.0010368728255496977,0.06129131887231794
6,CALM2,3.279114,1.1273565,0.0010413356640841533,0.06129131887231794
6,GDI2,3.2774615,1.6200521,0.0010474500012796978,0.0613877321262811
6,VASP,3.2701907,1.3677298,0.0010747497549916996,0.06271965165938795
6,VPS29,3.2678773,1.5984547,0.0010835731183500273,0.06296661756378082
6,FTL,3.2654538,0.46638674,0.001092888465534749,0.06323996800144957
6,OXA1L,3.2641318,1.4563754,0.001098000726547558,0.06326883178097988
